,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
12,0,1,날씨인사,0,더운 날,세상을 모두 태울 듯한 태양,비라도 시원하게 내렸으면 하는 바람으로 하늘을 보면 세상을 모두 태울 듯한 태양만 이글거리고 있네요.벌써 며칠째 비가 오지 않는 8월입니다.
13,0,1,날씨인사,0,더운 날,밖에 나가기가 싫은 더운 날,에어콘이 있는 실내가 아니면 밖에 나가기가 싫은 더운 날입니다.이런 날에는 밖에 잠시만 나가 있어도 온몸에 땀이 나지요.
14,0,1,날씨인사,0,더운 날,불쾌지수가 높아 쉽게 화가 나는 날,안녕하세요?더위가 심해서인지 불쾌지수가 높아서 아무 일도 아닌데 화가 쉽게 나는 날입니다.○○○님도 많이 더우시지요?
15,0,1,날씨인사,0,더운 날,뙤약볕에 서있는 나무들을 이리저리 흔드는 바람,안녕하세요?뙤약볕에 서있는 나무들을 이리저리 흔드는 바람은 불어오는데 태양빛이 뜨거워 무척 더운 날입니다.
16,0,1,날씨인사,0,더운 날,서서히 사라지고 있는 짧은 봄날,아직 봄꽃의 향기는 짙게 남아 있는데 마치 여름이 된 것처럼 더운 오후네요.짧디 짧은 봄날은 서서히 사라지고 있습니다.
17,0,1,날씨인사,0,더운 날,8월의 무더위가 기승을 부리는 한여름,"8월의 무더위가 기승을 부리는 한여름, ○○○님은 어떻게 지내고 계신가요?밤에는 열대야 때문에 잠 못이루고 겨우 새벽녘에야 잠깐 자는 피곤한 요즘입니다."
18,0,1,날씨인사,0,더운 날,더운 기운이 지상에 머물고 있는 긴 장마철,"비가 온 후에도 더운 기운이 지상에 머물러서인지 후덥지근합니다.이 긴 장마철, 어떻게 지내고 계신지요."
19,0,1,날씨인사,0,더운 날,서서히 더워지는 날씨,낮에는 서서히 더워지는 날씨가 봄이 다갔음을 실감케 합니다.다음주면 벌써 6월이니 여름이라 할 수 있네요.그간 안녕하셨는지요.
20,0,1,날씨인사,1,구름 많은 날,어디론가 날아가는 비에 젖은 새들,비에 젖은 새들은 어디론가 날아가고 회색 구름만 남은 하늘에는 아무 것도 남은 것이 없네요.허무함이 더해가는 가을입니다.
21,0,1,날씨인사,1,구름 많은 날,비가 올 듯한 저녁,햇살이 반짝반짝 빛나던 아침을 보내고 나니 오후 들어 구름이 많아져서 다시 흐려졌네요.저녁엔 비가 올 듯 한데 오늘 우산 가지고 나오셨어요?
22,0,1,날씨인사,1,구름 많은 날,검은 구름들이 지상으로 낮게 내려오는 느낌,드디어 눈이 내리려고 하는지 검은 구름들이 점점 지상으로 낮게 내려오는 게 느껴집니다.크리스마스도 얼마 안 남았는데 함박눈이 펑펑 내리면 얼마나 좋을까요?
23,0,1,날씨인사,1,구름 많은 날,빠르게 모양이 변하는 구름들,하늘에도 바람이 많이 부는지 구름들이 빠르게 모양들이 변하고 있는 늦가을입니다.비가 내리고 나면 추워진다고 하는데 겨울 맞이 잘 하고 계신가요?
24,0,1,날씨인사,1,구름 많은 날,빨래를 말리는 오후,안녕하세요?비가 그치고 나면 빨래들을 모두 말릴 생각이었는데 구름이 잔뜩 껴서 낭패네요.바람도 불지 않아 날이 화창하게 개이기만을 기다리는 오후입니다.
25,0,1,날씨인사,1,구름 많은 날,파란 하늘 위에 구름 한 점이 그려져 있는 오후,잔잔한 바다 위에 도도하게 떠있는 돛단배처럼 파란 하늘 위에 구름 한 점이 그려져 있는 오후입니다.오랜만에 날도 화창한데 무슨 좋은 계획 있으신가요?
26,0,1,날씨인사,1,구름 많은 날,구름이 많이 껴서 더욱 그리운 파란 하늘,구름이 많이 껴서 더욱 파란 하늘이 그리워지는 가을입니다.눈부시게 파란 하늘을 기대했던 주말인데 오늘도 좀 흐린 휴일을 보내야겠네요.
27,0,1,날씨인사,1,구름 많은 날,회색 구름과 흙 냄새를 머금은 바람,"○○○님, 그동안 안녕하셨어요?오늘은 회색 구름과 흙냄새를 머금은 바람, 그리고 어디론가 바쁘게 날아가는 새들의 날개짓이 비오기 전 풍경을 보여주네요."
28,0,1,날씨인사,1,구름 많은 날,외국처럼 느껴지는 뭉개구름,먼 산 꼭대기부터 뭉개구름이 두둥실 몰려오는 하늘이 외국처럼 느껴지는 여름입니다.비는 그치고 다시 더워지는 날이지만 그래도 화창하게 개인 하늘을 보니 마음이 탁 트이네요.
29,0,1,날씨인사,1,구름 많은 날,이리저리 몰려다니며 횡포를 부리는 듯한 비구름,비는 점점 거세지고 비구름은 이리저리 몰려다니며 횡포를 부리듯 뭉쳤다 풀어졌다 하고 있네요.일찍 저문 하루가 좀 피곤해 보이는 월요일입니다.
30,0,1,날씨인사,1,구름 많은 날,비행기가 지나간 듯 한줄기 길이 나있는 풍경,안녕하세요?새털구름이 촘촘히 껴있는 하늘 위로 비행기가 지나간 듯 한줄기 길이 나있는 풍경이 재밌는 상상을 하게 하는 봄입니다.
31,0,1,날씨인사,1,구름 많은 날,흐린 구름들이 점점 회색으로 변해 가는 주말,기다려온 주말이지만 흐린 구름들이 점점 회색으로 변하면서 곧 비가 내릴 것을 예고하듯 점점 낮아지고 있네요.지난 주에도 비가 내려 아무 것도 못한 주말을 보냈는데 이번 주도 비가 올 것 같아 하늘이 야속하군요.
32,0,1,날씨인사,1,구름 많은 날,지상의 열을 누르고 있는 구름들,"잔뜩 낀 구름들이 지상의 열을 꾹꾹 누르는지, 찐득찐득한 땀이 흐르는 더운 장마철입니다.비는 잠시 그쳤지만 차라리 계속 비가 내리는 게 나을 듯 하네요."
33,0,1,날씨인사,1,구름 많은 날,올해의 마지막 밤을 하얀 눈으로 장식해주는 저녁,눈구름이 몰려와 올해의 마지막 밤을 하얀 눈으로 장식해줄 것 같은 저녁입니다.제야의 종소리를 들으며 내리는 눈을 감상할 수 있을 것 같아 흥분이 되네요.
34,0,1,날씨인사,1,구름 많은 날,만화 영화의 주인공처럼 구름에 올라 타보고 싶은 봄,"○○○님,이렇게 뭉개구름이 두둥실 떠있는 하늘을 보면 만화 영화의 주인공처럼 올라 타보고 싶은 생각이 들지 않으신가요?날씨가 좋아서 자꾸만 밖을 보게 되는 봄입니다."
35,0,1,날씨인사,1,구름 많은 날,흐린 오후를 보내고 있는 주말,비구름인 듯 회색의 구름은 잔뜩 꼈지만 비가 올 기미는 보이지 않네요.그냥 내내 흐린 오후를 보내고 있는 주말입니다.
36,0,1,날씨인사,1,구름 많은 날,구름만 잔뜩 끼고 추위가 느껴지는 3월의 초봄,봄꽃이 없으면 꽃망울이라도 기대했던 주말이지만 구름만 잔뜩 끼고 아직 추위가 느껴지네요.3월의 초봄은 아직 봄이라 하기엔 이른가 봅니다.
37,0,1,날씨인사,1,구름 많은 날,마음을 무겁게 하는 흐린 아침 하늘,흐린 아침 하늘은 구름이 많아서인지 마음도 무겁게 하네요.그래도 주말이니까 ○○○님도 기분은 편안하지 않으신가요?
38,0,1,날씨인사,1,구름 많은 날,하늘을 하얗게 덮은 낮은 구름,낮은 구름이 잔뜩 몰려와 하늘을 온통 하얗게 덮은 봄입니다.파란 하늘은 보이질 않지만 봄꽃들의 향연은 봄의 즐거움을 더해주네요.
39,0,1,날씨인사,1,구름 많은 날,보름달 소원을 빌기가 힘든 추석,달빛이 구름에 가려 보름달 소원을 빌기가 힘든 추석입니다.그래도 구름 사이로 살짝 보이는 보름달이 참 밝기도 하네요.
40,0,1,날씨인사,2,흐린 날,추억 속으로 빠져 감상적으로 변하는 날,이렇게 흐리고 비가 올 듯 한 날에는 항상 듣던 음악이 떠오르네요.추억 속으로 빠져 감상적으로 변하는 날입니다.
41,0,1,날씨인사,2,흐린 날,다른 해보다 더 긴 장마철,"○○○님, 올해는 다른 해보다 더 긴 장마철인 듯 합니다.비가 내리지 않을 때도 날씨가 흐려서 빨래도 잘 마르지 않고 구두도 계속 젖어있네요.어서 비구름들이 걷혔으면 하는 바램입니다."
42,0,1,날씨인사,2,흐린 날,점점 무채색으로 변해서 지루한 회색의 겨울,날이 흐려서인지 사람들의 옷차림도 다들 검은색이네요.회색의 겨울은 점점 무채색으로 변해서 지루한 느낌입니다.
43,0,1,날씨인사,2,흐린 날,흐린 날씨 속에 운전하기가 힘든 날,새벽부터 내리는 눈이 아침까지 이어져 흐린 날씨 속에 운전하기가 힘든 날입니다.○○○님도 오늘 아침 출근하시 힘드셨죠?
44,0,1,날씨인사,2,흐린 날,흐린 밤하늘에 달빛이 숨어 어두운 가을밤,흐린 밤하늘에 달빛도 숨어 어두운 가을밤입니다.귀뚜라미 울음소리만 아련하게 들려 지난 여름밤의 열기를 그립게 하네요.
45,0,1,날씨인사,2,흐린 날,가을이 끝난 느낌에 기다려지는 첫눈,문득 흐려지는 바깥 날씨를 보니 드디어 첫눈이 오는가 기대가 되는 오후입니다.아직 11월은 남았지만 가을이 끝난 느낌에 눈이 내리길 기다려지네요.
46,0,1,날씨인사,2,흐린 날,잔뜩 낀 구름들이 답답한 하늘,흐린 회색 하늘을 가르며 유유히 날아가는 새 한 마리가 부러운 월요일 오후입니다.답답한 마음에 하늘을 보니 잔뜩 낀 구름들이 더 답답해 보이네요.
47,0,1,날씨인사,2,흐린 날,무언가 심각하게 내릴 듯 흐려지는 하늘,"화창했던 아침은 온데 같데 없고 무언가 심각하게 내릴 듯 하늘이 흐려지고 있습니다.○○○님, 그간 안녕하셨는지요."
48,0,1,날씨인사,2,흐린 날,다른 월요일보다 더 피곤한 날,"안녕하세요? ○○○님,주말이 끝나고 월요일이 시작되었습니다.날이 흐려서 그런지 다른 월요일보다도 더 피곤하고 하루가 길게 느껴지네요."
49,0,1,날씨인사,2,흐린 날,새 옷을 입은 기분이 나지 않는 흐린 날씨,흐린 날씨 탓에 새 옷을 입고 온 오늘은 기분이 나질 않네요.봄날 날씨는 항상 이리 오락가락 한가 봅니다.
50,0,1,날씨인사,2,흐린 날,오랜만에 음악을 들으며 비를 보는 주말,비가 내리고 흐린 하늘이 게으름을 피우며 집안에 있게 하는 주말입니다.어디 갈 곳도 없었는데 오늘은 내리는 비를 보며 오랜만에 음악을 듣고 있네요.
51,0,1,날씨인사,2,흐린 날,갑자기 흐려진 일요일 오후,안녕하세요?갑자기 흐려진 일요일 오후입니다.일찍 피어난 봄꽃들이 비를 볼 수 있을 것 같네요.
52,0,1,날씨인사,2,흐린 날,흐린 하늘에 주말 기분이 망친 토요일,비가 그치고 맑은 날이 되기를 바랬던 주말이지만 아직 남은 비가 있는지 흐린 하늘에 주말 기분이 망친 토요일입니다.
53,0,1,날씨인사,2,흐린 날,비구름이 잔뜩 껴있어 고개를 숙이고 있는 해바라기들,어두운 하늘가에는 언제 내릴지 모를 비구름이 잔뜩 껴있고 해바라기들은 모두 실망한 듯 고개를 숙이고 있는 오후입니다.
54,0,1,날씨인사,2,흐린 날,먼 하늘까지 이어진 아지랑이,아지랑이가 먼 하늘까지 이어져 나른한 봄날 오후입니다.날은 흐려도 봄날의 포근함은 여전하네요.
55,0,1,날씨인사,2,흐린 날,대기가 무척 안좋은 오후,흐려진 날씨 속에 대기가 무척 안좋은 오후입니다.황사인지 뿌연 하늘도 기분을 착찹하게 하네요.
56,0,1,날씨인사,2,흐린 날,주말 계획을 세우며 기분 전환을 하는 오후,날이 흐려서인지 금요일 아침인데 다른 날과 다르게 몸이 찌뿌둥하네요.주말 계획을 세우며 기분 전환을 하는 오후입니다.
57,0,1,날씨인사,2,흐린 날,어렴풋하게 보이는 한강 너머의 풍경,어렴풋하게 보이는 한강 너머의 풍경이 먼 도시처럼 보이네요.비가 올 듯한 흐린 봄날입니다.
58,0,1,날씨인사,2,흐린 날,맑은 가을 산을 기대했던 주말,맑은 가을산을 기대했던 주말인데 흐린 하늘과 두터운 구름들은 주말 산행을 다음으로 미루게 하네요.실망스러운 흐린 가을날 주말입니다.
59,0,1,날씨인사,2,흐린 날,흐리고 바람이 부는 11월의 풍경,날은 점점 흐려지고 부는 바람에 날리는 낙엽은 잃어버린 손수건처럼 아련하게 멀어져갑니다.11월의 풍경은 이렇게 늘 흐리고 바람이 부네요.
60,0,1,날씨인사,3,황사,답답한 마음을 더 답답하게 만드는 황사,비라도 내려야 이 짙은 황사 먼지들이 씻겨 가겠지요?답답한 마음을 뿌연 황사가 더 답답하게 하네요.
61,0,1,날씨인사,3,황사,월요일 아침 도로를 더디게 만든 황사,다른 때보다 더 짙은 황사가 그렇잖아도 막히는 월요일 도로를 더욱 더디게 만든 아침입니다.○○○님도 오늘 출근길 고생 많으셨지요?
62,0,1,날씨인사,3,황사,눈에도 영향을 끼치는 황사 먼지,"○○○님, 안녕하세요?오늘 황사 때문에 고생 많으셨지요?황사 먼지가 호흡기에도 안 좋지만 눈에도 많은 영향을 끼친다고 합니다.깨끗하게 눈 주위를 씻는 것도 중요하다고 하네요."
63,0,1,날씨인사,3,황사,황사 때문에 유난히 힘들게 느껴지는 봄,봄이 왔다고 하지만 아직 아침 저녁으로 쌀쌀한 기온이 느껴집니다.황사까지 일어나 올해 봄은 유난히 힘들게 느껴지네요.
64,0,1,날씨인사,3,황사,상쾌한 바람을 쐬고 싶은 바램,황사를 피해서 자꾸만 실내만 있다보니 오히려 더 체력이 약해지는 듯한 봄입니다.밖에 나가 상쾌한 바람을 쐬고 싶은 바램이 간절하네요.
65,0,1,날씨인사,3,황사,황사의 독성을 잘 해독하는 미나리,나물 중에서 미나리가 황사의 독성을 잘 해독한다고 합니다.황사가 심한 오늘 저녁은 미나리무침 어떠신지요.
66,0,1,날씨인사,3,황사,하얀 벚꽃잎 위에 짓곶게 올라앉은 황사 먼지,화사하게 피어난 하얀 벚꽃잎 위에 짓궂게 올라앉은 황사 먼지가 얄밉게 보이는 봄입니다.
67,0,1,날씨인사,3,황사,누런 황사 먼지 때문에 좋아할 수 없는 3월,"○○○님, 안녕하세요?파릇파릇 피어나는 새싹들을 보며 따뜻한 봄이 왔다고 좋아했는데 누런 황사 먼지 때문에 마냥 좋아만 할 수 없는 3월입니다."
68,0,1,날씨인사,3,황사,황사 먼지 때문에 창문을 꽁꽁 닫고 있는 하루,안녕하세요?어석거리는 황사 먼지가 집안에까지 들어오는 느낌에 창문을 꽁꽁 닫고 있는 하루입니다.평소보다 물을 서너잔 더 많이 마시면 좋다고 하니 ○○○님도 자주 물을 마시기 바랍니다.
69,0,1,날씨인사,3,황사,황사 덕분에 많이 팔리는 돼지고기,"○○○님,황사 덕분에 돼지고기가 많이 팔린다고 하네요.○○○님도 요즘 황사 때문에 목이 많이 아프시죠?"
70,0,1,날씨인사,3,황사,먼지 쌓인 자동차,중국 고비사막이 어느 해보다 더 건조해서 올해 황사가 더욱 심할 거라더니 이번 주말에도 뿌연 하늘만 보게 되네요.먼지 쌓인 자동차만 심심하게 서있는 토요일입니다.
71,0,1,날씨인사,3,황사,황사 때문에 지나는 사람들이 별로 보이지 않는 거리,안녕하세요?황사 때문에 거리에 지나는 사람들이 별로 보이질 않고 마스크를 쓴 사람들은 서둘러 걸어가고 있는 4월입니다.
72,0,1,날씨인사,3,황사,심한 목감기,"○○○님, 안녕하세요?황사 때문인지 목감기가 심하게 걸려 말하기도 힘들고 기침도 심하네요.○○○님은 건강하신지요."
73,0,1,날씨인사,3,황사,피하고 싶은 것들이 많은 봄날,"황사도 걱정이고 꽃가루도 걱정인 봄날입니다.따스한 봄은 겨울보다 좋긴 하지만 여러 가지 피하고 싶은 것들이 많아서 피곤하네요.○○○님은 이 봄날, 어떻게 지내시는지요."
74,0,1,날씨인사,3,황사,겨울은 짧아지고 황사는 심해지는 지구온난화,지구온난화가 심해질수록 겨울은 짧아지고 황사는 심해진다고 합니다.이렇게 황사가 심한 날에는 지구도 많이 아파할 거라는 생각이 드네요.
75,0,1,날씨인사,3,황사,안개보다 심한 황사가 아침부터 세상을 덮은 월요일,아침에 일어나면 늘 먼저 열던 창문을 오늘 아침엔 짙은 황사를 보고 열지 않았네요.안개보다 심한 황사가 아침부터 세상을 덮은 월요일입니다.
76,0,1,날씨인사,3,황사,뿌연 먼지가 쌓인 자동차,황사가 온다는 소식에 지저분한 차를 세차하지 않고 두었더니 뿌연 먼지가 쌓여 아침 출근길이 유쾌하지 않네요.황사는 여러모로 피곤한 존재입니다.
77,0,1,날씨인사,3,황사,세상이 뿌연 갈색으로 변한 봄,태양은 황사가 덮은 하늘 위에서 흐리멍텅하게 빛을 비추고 세상은 뿌연 갈색으로 변한 봄입니다.4월이 되어서도 황사는 사라지지 않는군요.
78,0,1,날씨인사,3,황사,한반도를 괴롭히는 황사,머나먼 중국땅에서 깨어나 먼 여행길에 오른 황사는 한반도를 괴롭히고 콜록거리는 환자들을 만드네요.해마다 심해지는 황사 때문에 봄이 불쾌해지는 것 같아 슬픈 날입니다.
79,0,1,날씨인사,3,황사,집에서 라면을 먹고 있는 토요일,환영받지 못하는 봄의 난봉꾼 황사가 기대했던 주말을 망쳐놓았네요.외출을 자제하라는 뉴스를 들으며 집에서 라면을 먹고 있는 토요일입니다.
80,0,1,날씨인사,4,비 오는 날,비에 젖에 공원 벤치에 붙어 있는 노란 은행잎,"○○○님, 안녕하세요?비가 내리는 공원을 걷다보니 노란 은행잎이 비에 젖어 벤치에 붙어 있는 모습을 보았습니다.가을이 지나가는 비를 보며 다가올 겨울은 생각하게 되네요."
81,0,1,날씨인사,4,비 오는 날,여름옷을 입기엔 소름이 돋는 가을비,여름옷을 입기엔 이젠 소름이 돋는 가을비가 내리고 있네요.이 비가 그치고 나면 여름 더위는 더 이상 없을 것 같은 9월 첫 주입니다.
82,0,1,날씨인사,4,비 오는 날,늦장마가 시작된 듯한 9월,비는 점점 거세지고 바람도 거친 소리를 내며 불고 있습니다.늦장마가 시작된 듯한 9월입니다.
83,0,1,날씨인사,4,비 오는 날,단풍진 가을산을 촉촉하게 적시는 가을비,단풍진 가을산을 촉촉하게 적시고 있는 가을비가 화려했던 10월을 마무리해주고 있네요.비가 그쳐도 남은 단풍은 파란 하늘 속에서 멋지게 남아있겠죠?
84,0,1,날씨인사,4,비 오는 날,서늘한 느낌으로 가을 거리를 적시는 가을비,여름에 내리던 비는 더위를 시원하게 식혀주더니 지금 내리는 가을비는 서늘한 느낌으로 가을 거리를 적시고 있네요.비가 그치면 가을 느낌이 더 묻어날 것 같습니다.
85,0,1,날씨인사,4,비 오는 날,겨울보다 더 화려해진 우산들,알록달록한 우산들이 겨울보다 더 화려해진 듯 보이는 비 오는 봄입니다.비에 젖은 거리가 깨끗해 보여서 기분도 시원하네요.
86,0,1,날씨인사,4,비 오는 날,오랜 봄가뭄을 해소해줄 반가운 단비,오랜 봄가뭄을 해소해줄 반가운 단비가 내리는 아침입니다.그동안 매말랐던 들녘이 이제야 촉촉하게 젖어가네요.
87,0,1,날씨인사,4,비 오는 날,강아지풀 끝에 매달린 빗방울,강아지풀 끝에 매달린 빗방울이 구름 사이로 비치는 햇살을 받아 영롱하게 빛나는 4월 첫 주말입니다.
88,0,1,날씨인사,4,비 오는 날,조용조용하게 내리는 빗소리,"○○○님,봄이 오는 소리를 들어보신 적이 있으신가요?조용조용하게 내리는 빗소리를 듣다보면 봄이 성큼성큼 다가오는 걸 느끼실 겁니다."
89,0,1,날씨인사,4,비 오는 날,새로운 꽃이 피어나길 기대되는 비,가을비가 내리고 난 후에는 꽃이 지지만 봄비가 내리고 난 후에는 꽃이 피어나지요.얼마나 또 새로운 꽃이 피어날까 기대되는 비가 내리고 있습니다.
90,0,1,날씨인사,4,비 오는 날,토요일 아침에 내리는 비,토요일 아침에 내리는 비는 주말 계획을 다시 수정하게 하네요.예기치 못한 비에 기다렸던 주말이 아무것도 못하게 되었습니다.
91,0,1,날씨인사,4,비 오는 날,순식간에 몰려와 비를 뿌리는 검은 먹구름,검은 먹구름이 순식간에 몰려와 비를 뿌리고 있는 오후입니다.○○○님 계신 곳도 지금 비가 오고 있는지요.
92,0,1,날씨인사,4,비 오는 날,거센 장마비에 고개를 숙인 꽃들,안녕하세요?거센 장마비에 고개를 숙인 꽃들이 초라하게 보이는 7월입니다.이 장마도 곧 끝나겠지요?
93,0,1,날씨인사,4,비 오는 날,저녁 무렵이 되어서도 내리는 소나기,잠시 지나갈 거라는 소나기가 저녁 무렵이 다 되었는데도 계속 내리고 있네요.우산도 없는데 퇴근길이 걱정스러운 오후입니다.
94,0,1,날씨인사,4,비 오는 날,온몸이 비에 젖는 거센 장마철,겨우 머리에 비만 안 젖을 뿐 온몸이 비에 젖는 거센 장마철입니다.이런 날에는 일찍 집에 들어가고 싶은 마음뿐이네요.
95,0,1,날씨인사,4,비 오는 날,우산을 준비하지 못한 사람들,내리던 눈이 비로 바뀌어 우산을 준비하지 못한 사람들이 거리에서 낭패를 본 주말입니다.포근했던 탓인지 눈이 비로 바뀌는 게 순식간이네요.
96,0,1,날씨인사,4,비 오는 날,낙엽 위에 내리는 비,바스락거리며 가을 소리를 내던 낙엽 위로 마지막 인사를 하듯 비가 내려와 젖어가는 11월입니다.이 비가 그치면 본격적인 겨울 날씨가 된다고 하네요.
97,0,1,날씨인사,4,비 오는 날,2월 마지막 주에 내리는 반가운 비,봄이 저만치 다가온 듯 2월 마지막 주에 내리는 비가 반가운 오후입니다.다음 주면 벌써 3월이라는 게 믿어지질 않네요.
98,0,1,날씨인사,4,비 오는 날,겨울비가 내리는 12월,날이 포근해서인지 겨울비가 내리는 12월입니다.첫눈이 오길 기다리는 사람들이 많은데 비가 와서 더욱 눈이 기다려지네요.
99,0,1,날씨인사,4,비 오는 날,오락가락하는 겨울 날씨,눈이 내릴 거라는 예보는 비가 내리는 하늘 때문에 또다시 어그러졌네요.여름철 불안한 대기처럼 오락가락하는 겨울 날씨가 어지러운 2월입니다.
100,0,1,날씨인사,5,맑은 날,파란 동해 바다가 생각나는 푸른 하늘,지난 여름 휴가 때 간 파란 동해 바다가 생각나는 푸른 하늘이 펼쳐진 9월입니다.여름은 벌써 물러간 듯 선선한 바람이 부네요.
101,0,1,날씨인사,5,맑은 날,오랫동안 눈이 오지 않는 1월,오랫동안 눈이 오지 않고 늘 맑은 날만 계속 되고 있는 1월입니다.날은 여전히 추운데 눈이라도 내려야 이 지겨운 겨울을 그나마 견딜 수 있을 것 같습니다.
102,0,1,날씨인사,5,맑은 날,늦잠이나 푹 자려고 했던 주말,피곤한 한 주를 보내고 늦잠이나 푹 자려고 했던 주말인데 창 밖에 펼쳐진 화창한 하늘을 보니 이대로 하루를 보내기가 아깝네요.어디 가까운 곳에 사진이라도 찍으러 가고 싶은 날입니다.
103,0,1,날씨인사,5,맑은 날,더워도 좋은 맑은 날,그토록 퍼붓던 비가 그친 오늘 아침 하늘은 언제 그랬냐는 듯 구름 한 점 없이 파랗게 펼쳐져 있네요.더워도 차라리 이렇게 맑은 날이 좋은 것 같습니다.
104,0,1,날씨인사,5,맑은 날,먼 곳으로 가는 기차 소리,먼 곳으로 가는 기차 소리가 점점 멀어지고 동네 뒷산에서 내려다보는 가을 풍경은 아름다운 그림처럼 깨끗하게 보이네요.아무 것도 하지 않아도 행복하게 느껴지는 오후입니다.
105,0,1,날씨인사,5,맑은 날,뚝뚝 떨어지는 하얀 목련꽃,하얀 목련꽃은 그 짧은 시간을 피어내려고 긴긴 시간을 인내했나 봅니다.뚝뚝 떨어지는 꽃잎이 시리게 보이는 봄날입니다.
106,0,1,날씨인사,5,맑은 날,파란 강물에 반영된 하얀 구름들,하늘의 하얀 구름들이 파란 강물에 반영되어 함께 흘러가는 모습이 아름다운 가을입니다.
107,0,1,날씨인사,5,맑은 날,사랑스런 아이의 맑은 눈 속에 흘러가는 하얀 구름,사랑스런 아이의 맑은 눈 속에 하얀 구름이 흘러가는 것이 보이는 맑은 날입니다.세상은 이렇게 평화로운데 뉴스에선 연일 안좋은 소식만 나와서 마냥 하늘만 보고 싶네요.
108,0,1,날씨인사,5,맑은 날,비가 온 후의 개인 날보다 더 맑고 깨끗한 하늘,비가 온 후의 개인 날보다 더 맑고 깨끗한 하늘이 펼쳐져 있는 아침입니다.노란 개나리들이 더 이상 노랄 수 없다는 듯 화려한 색으로 거리를 수놓고 있네요.
109,0,1,날씨인사,5,맑은 날,웃음의 이야기들이 넘쳐나는 5월,"안녕하세요? ○○○님,드넓은 하늘과 봄꽃, 그리고 웃음의 이야기들이 넘쳐나는 5월이 시작되었습니다."
110,0,1,날씨인사,5,맑은 날,쨍하게 맑은 겨울 야경,겨울 야경이 쨍하게 맑아서 불빛들 하나하나가 다 눈에 들어오는 12월입니다.연말이라서 그런지 도심의 불빛들이 더욱 화려하게 빛나고 있네요.
111,0,1,날씨인사,5,맑은 날,자꾸 창 밖을 바라보게 되는 오후,"○○○님,오늘처럼 맑은 날에는 오히려 일이 잘 안되지 않으세요?자꾸만 창 밖을 바라보게 되는 오후입니다."
