,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
61,1,0,만남,0,만남,사랑의 상처,사랑의 상처는 아물어도 다시 보고 싶은 마음은 숨길 수가 없네요.그래도 ○○○님의 조언에 많은 위로가 되었습니다.감사합니다.
62,1,0,만남,0,만남,언젠간 만날 거라는 믿음,언젠간 만날 거라는 믿음으로 살아간다는 어느 노랫말처럼 어디선가 보게 될 그 사람의 모습을 상상해봅니다.그런 순간을 기대하며 오늘도 웃는 연습을 해보네요.안녕히 계세요.
63,1,0,만남,0,만남,사랑했다가 헤어진 연인들의 우연한 만남,"사랑했다가 헤어진 연인들이 몇 년 후에 같은 장소에서 우연히 다시 만나는 인연은 현실에서는 절대 있을 수 없겠죠?긴 기다림에 지쳐 가는 이 봄, 그래도 ○○○님이 힘이 되어 주셔서 다행입니다.감사합니다."
64,1,0,만남,0,만남,사랑하는 사람과 데이트를 하기로 한 주말,사랑하는 사람과 데이트를 하기로 한 주말이 이토록 기다려지는 건 참 오랜만이네요.사랑은 사람을 행복하게 합니다.○○○님도 즐거운 주말 보내시기 바랍니다.
65,1,0,만남,0,만남,친구의 전화를 받고 기다려지는 주말,문득 연락을 해온 친구의 전화를 받고 주말이 기다려지는 한 주를 보내고 있습니다.설레이는 주말을 기대하며 이만 줄이도록 하겠습니다.
66,1,0,만남,0,만남,서울의 아름다운 야경,"서울의 아름다운 야경을 보면서 즐겁게 한 식사였습니다.만나 뵈어 반가웠고, 다음 번에는 꼭 제가 모실 수 있게 기회를 주셨으면 합니다.편안한 밤 되세요."
67,1,0,만남,0,만남,취소된 내일 약속,내일 약속 취소된 거 이해해주셔서 감사합니다.조만간 더 좋은 일로 뵙기를 기대합니다.수고하세요.
68,1,0,만남,0,만남,계속 이어지는 즐거운 만남,새학기가 시작된지도 벌써 한 달이 지났네요.즐거운 만남은 계속 이어지고 있습니다.○○○님을 만난 것도 행운이지요.그럼 좋은 하루 보내세요.
69,1,0,만남,0,만남,오래 전부터 결정되어 온 인연,사람의 만남도 어찌 보면 오래 전부터 결정되어 온 인연같다는 생각이 듭니다.우리의 만남도 그런 인연이 쌓인 것이 아닐까요?즐거운 시간 함께 보내서 반가웠습니다.
70,1,0,만남,0,만남,석양을 보며 술잔을 기울이던 사람,빨갛게 지는 석양을 보며 술잔을 기울이던 그 사람이 생각나는 저녁입니다.만남은 짦았지만 기억은 오래 남네요.좋은 시간 보내시기 바랍니다.
71,1,0,만남,0,만남,밤하늘의 별을 세며 여름밤을 지새우던 친구,"밤하늘의 별들을 세며 함께 여름밤을 지새우던 어릴 적 친구를 오랜만에 본 오늘은 세월이 참 빨리 흘러갔음을 느끼네요.추억에 잠기는 오후, ○○○님도 즐거운 옛 추억 되새겨 보시기 바랍니다."
72,1,0,만남,0,만남,사진 속에서만 보던 얼굴,사진 속에서만 보던 얼굴을 실제로 본 오늘은 정말 말할 수 없이 기쁘고 감격스럽네요.다음에도 꼭 함께 하길 기대하며 오늘 만나서 반가웠습니다.감사합니다.
73,1,0,만남,0,만남,점점 거세지는 비와 다가오는 약속시간,비는 점점 거세지고 약속시간은 다가오네요.약속을 취소할까 그냥 나갈까 망설이는 시간입니다.○○○님과 함께 만나면 나가기가 괜찮을 듯 하니 연락주세요.
74,1,0,만남,0,만남,꽃잎이 하나둘 떨어지며 봄기운을 못이기는 오후,이렇게 꽃잎이 하나둘 떨어지며 봄기운을 못이기는 오후에는 좋은 사람과 마주앉아 차를 마시고 싶지 않으세요.저물어 가는 봄날을 천천히 즐겨보는 금요일 되시기 바랍니다.안녕히 계세요.
75,1,0,만남,0,만남,보름달이 더 크게 보이는 정월대보름,밤하늘을 밝게 비추고 있는 보름달이 다른 때보다 더 크게 보이는 정월대보름입니다.오늘같이 밝은 저녁에는 좋은 사람과 함께 즐거운 새해 정월대보름을 함께 하고 싶네요.○○○님도 좋은 분과 즐거운 시간 보내시기 바랍니다.
76,1,0,만남,0,만남,인터넷 사이버 상에서의 만남,요즘은 인터넷 사이버 상에서의 만남이 현실에서 만나는 것보다 더 현실적으로 느껴질 때가 있습니다.사람과 사람의 만남이 그리운 요즘입니다.그럼 편안한 하루 보내세요.
77,1,0,만남,0,만남,자동차 유리창에 비치는 네온사인,자동차 유리창에 비치는 네온사인이 빗물 속에서 아름답게 빛나는 저녁입니다.좋은 사람과 좋은 만남 보내고 계시겠지요?즐거운 저녁시간 보내시기 바랍니다.
78,1,0,만남,0,만남,꽃이 지는 모습을 지켜봐 주는 예의,꽃이 지는 모습을 지켜봐 주는 것도 봄날을 함께 했던 시절에 대한 예의가 아닐까요?짧은 만남이었지만 잘 가라는 인사를 해주며 떨어진 꽃잎을 위로해주는 5월입니다.남은 봄 편안히 보내십시오.
79,1,0,만남,0,만남,비가 내리는 날의 좋은 만남,비가 내리는 날의 좋은 만남을 기억하는 5월입니다.봄비 속에서 추억의 하루 보내시기 바랍니다.아름다운 날 되세요.
80,1,0,만남,0,만남,새로운 친구들과의 만남이 기대되는 새학기,새로운 친구들과의 만남이 기대되는 새학기가 시작되었습니다.활기찬 3월 보내세요.
81,1,0,만남,0,만남,낯선 곳에서의 새로운 만남,올 여름 휴가도 역시 친구들과 떠날 것 같습니다.낯선 곳에서의 새로운 만남도 기대가 되긴 하지만 친구들이 가장 편하네요.여행 다녀오면 연락드리겠습니다.
82,1,0,만남,0,만남,우산 하나를 같이 쓰고 가는 연인들,"우산 하나를 같이 쓰고 가는 연인들을 보면 너무나 부러운 마음이 듭니다.제 어깨를 다 적시도록 사랑하는 사람에게 우산을 씌워주고 싶네요.비오는 오후, 편안히 보내십시오."
83,1,0,만남,0,만남,행복한 표정으로 거리를 누비는 연인들,따뜻한 봄이 오니 많은 연인들이 행복한 표정으로 거리를 누비네요.저도 어서 좋은 사람이 나타났으면 좋겠습니다.○○○님께서 많이 도와주시면 좋겠습니다.
84,1,0,만남,0,만남,누군가를 만나고 헤어지는 일이 슬퍼서 닫은 마음,누군가를 만나고 헤어지는 일이 슬퍼서 마음을 닫았지만 결국은 다시 새로운 만남을 준비하고 있네요.조만간 좋은 소식을 전해드리겠습니다.감사합니다.
85,1,0,만남,0,만남,하얀 겨울 속에서 저물어 가는 한 해,하얀 겨울 속에서 올해도 다 저물어가네요.내년에는 꼭 좋은 인연을 만나길 바랍니다.새해 복 많으세요.
86,1,0,만남,0,만남,하늘이 맺어준 인연이라고 믿는 사랑,하늘이 맺어준 인연이라고 믿으며 사랑하고 있습니다.이런 만남을 이어준 ○○○님께 감사드리며 다시 연락드릴 때까지 건강하시기 바랍니다.감사합니다.
87,1,0,만남,0,만남,어떤 그리움을 삼키는 긴 겨울밤,긴 겨울밤을 다 보내며 어떤 그리움을 삼키고 있습니다.어둔 밤이 지나면 다시 해가 뜨듯이 다시 한번 만나보고 싶은 그 사람이 사무치네요.편히 주무십시오.
88,1,0,만남,0,만남,하늘이 맺어주는 사랑,사랑은 과연 하늘이 맺어주는 것일까요?어떠한 만남이라도 올 가을엔 한번쯤 그 느낌을 느껴보고 싶은 외로운 밤을 보내고 있습니다.안녕히 계세요.
89,1,0,만남,0,만남,좋은 인연을 만들어 가는 좋은 만남,좋은 만남은 좋은 인연을 만들어 간다고 합니다.내일 다시 뵙는다면 더 많은 이야기를 나누고 싶네요.꼭 찾아주세요.
90,1,0,만남,0,만남,좋은 사람들과 함께 하는 회식 자리,몇 년씩 한 직장에서 함께 일을 하는 동료를 만났다는 것은 참 깊은 인연인 듯 합니다.좋은 사람들과 함께 하는 오늘 회식 자리도 그런 의미에서 기분이 좋네요.그럼 내일 또다시 활기찬 모습으로 뵙겠습니다.
91,1,0,만남,0,만남,점점 시들어 가는 장미꽃을 보며 봄이 저무는 생각,점점 시들어 가는 장미꽃을 보며 올해 봄도 저무는구나 생각이 듭니다.짧은 만남 같은 봄을 보내며 다시 뜨거운 여름을 맞이해야겠지요?그럼 또 여름이 오면 연락 드리겠습니다.
92,1,0,만남,0,만남,옛 추억에 싸이는 눈 내리는 오후,이렇게 눈이 내리는 오후에는 옛 추억에 싸여 그 사람과의 첫 만남이 생각나곤 합니다.행복했던 그 때를 추억하며 오늘을 보낼 것 같네요.○○○님도 눈 오는 풍경 감상하시면서 즐거운 시간 보내세요.
93,1,0,만남,0,만남,좋은 인연으로 웃을 수 있는 만남,내일 만나는 분은 부디 좋은 인연으로 웃을 수 있기를 바랍니다.좋은 꿈 꾸세요.
94,1,0,만남,0,만남,누구라도 만나서 말없이 술잔을 기울이고 싶은 저녁,"이렇게 비가 내리는 저녁에는 누구라도 만나서 말없이 술잔을 기울이고 싶지 않으세요?비 내리는 저녁, 편안한 시간 보내세요."
95,1,0,만남,0,만남,어릴 적 친구를 우연히 만난 날,어릴 적 친구를 우연히 만난 오늘은 옛 생각에 하루 종일 과거로 돌아가 있었던 듯 하네요.오늘 밤에는 어릴 적 꿈을 꿀 것 같습니다.편안한 밤 되세요.
96,1,0,만남,0,만남,산에서 만나는 사람들,"산에서 만나는 사람들은 처음 본 사람들이라도 수고하세요, 라고 인사를 합니다.산은 우리에게 그런 포근한 만남을 제공해주지요.다음번 산행에서 꼭 다시 한번 뵙기를 기대합니다."
97,1,0,만남,0,만남,언제든 만나서 이야기할 수 있는 존재,아무리 오래동안 연락이 끊겼어도 친구는 언제든 만나서 이야기할 수 있는 존재라지요.○○○님께 그런 즐거운 친구가 되드릴게요.언제나 함께 했으면 합니다.
98,1,0,만남,0,만남,얼굴을 마주보고 인사를 나누는 인지상정,인터넷 동호회에서는 인사를 나눴지만 오늘 직접 만나뵈니 너무나 반가웠습니다.역시 사람은 얼굴을 마주보고 인사를 나누는 것이 인지상정인가 봅니다.그럼 또 뵐 날을 기대하며 이만 줄입니다.
99,1,0,만남,0,만남,오래 전부터 알아온 것처럼 넉넉한 인심,○○○님을 처음 봤지만 오래 전부터 알아온 것처럼 넉넉한 인심에 즐거운 만남이 되었습니다.다음에 또 뵙기를 기대합니다.
100,1,0,만남,0,만남,점점 짧아지는 저녁 해,점점 짧아지는 저녁 해가 겨울이 성큼성큼 다가오고 있음을 알게 합니다.올 겨울에는 또 어떤 만남이 있을지 궁금하네요.좋은 시간 보내시기 바랍니다.
101,1,0,만남,0,만남,비가 내리는 날마다 만났던 친구,비가 내리는 날마다 만났던 친구가 생각나는 비 오는 오후입니다.그 친구는 비를 좋아했었는데 문득 보고 싶네요.옛 추억을 그리워하며 오늘을 보냅니다.안녕히 계세요.
102,1,0,만남,0,만남,오랫동안 보지 못했던 친구들을 보는 동창회,내일은 오랫동안 보지 못했던 친구들을 보는 동창회네요.추운 겨울을 보내며 오랜만에 친구들과 훈훈한 옛정을 느낄 수 있을 것 같습니다.좋은 밤 보내세요.
103,1,0,만남,0,만남,예전 핸드폰의 저장된 전화번호,새로 산 핸드폰에 예전 핸드폰의 저장된 전화번호를 다시 입력하며 그동안 만나왔던 사람들의 얼굴을 떠올려 보는 저녁입니다.수많은 사람들 속에서 ○○○님을 만나 참 다행입니다.그리고 고맙습니다.
104,1,0,만남,0,만남,같은 취미를 가진 반가움,인터넷 동호회에서 함께 만났던 사람들이 어느새 친한 친구가 되는 것처럼 같은 취미를 가졌다는 것은 사람의 마음을 열어주는 매개체 같습니다.○○○님과 같은 취미를 가진 것에 반가워하며 다음에 만나기를 기대합니다.안녕히 계세요.
105,1,0,만남,0,만남,점점 더워지는 날씨와 함께 멀어지는 봄날,점점 더워지는 날씨와 함께 멀어지는 봄날은 우리의 만남을 기억할까요?뜨거운 여름이 와도 함께 했던 이 봄의 추억을 잊지 말기로 해요.사랑합니다.
